recipe_id,boneless chicken breast,chili powder,ginger garlic paste,salt,turmeric powder,yogurt,Spice Rub,chicken,chilli powder,cooking oil,ice cubes,onions,brown sugar,chicken drummettes,garlic powder,ground cumin,honey,kosher salt,tabasco sauce,taco seasoning,vegan cream cheese,chicken meat,coconut cream,crunchy peanut butter,ground coriander,groundnut,peanut satay sauce,soy sauce,sugar,vegetable oil,water,cayenne pepper,chicken breasts,cornflakes,egg white,italian seasoning,paprika,parmesan cheese,bean sprouts,bok choy,carrot,cooked spaghetti,garlic,ginger,low sodium chicken broth,low sodium soy sauce,mushrooms,peanut oil,scallions,skinless boneless chicken breast,whole chicken,ground pepper,olive oil,onion,celery,garlic cloves,bay leaves,thyme,lemon juice,capers,coarse salt and pepper,from 1/2 head of garlic,olives,oregano,parsley,prunes,red wine vinegar,white wine,chicken breast,chicken stock,rice,shallots,spring onion,avocadoes,cilantro,flour tortillas,pepper,tomatoes,brown rice,butter,juice of lemon,kale,salt and pepper,skinless chicken thighs,chicken stock cube,fish sauce,safflower oil,green onion,quail eggs,lemon,pot roast,eggs,green pepper,bone in chicken thighs,flour,red bell pepper,fresh mushrooms,canned tomatoes,dry white wine,fresh basil leaves,pitas,chicken strips,black beans,cheddar cheese,sour cream,salsa,onion and pepper mix,deli ham,fresh thyme leaves,panko bread crumbs,skinless boneless chicken breasts,swiss cheese,bacon,balsamic vinegar,boston lettuce,chicken livers,black olives,cooked chicken,garlic clove,mayonnaise,pimientos,romaine lettuce leaves,scallion,boneless skinless chicken breast fillets,green bell pepper,ketchup,mustard,bell pepper,red onion,soya sauce,tomato,zucchini,broccoli slaw,ground chicken,rice paper,rice wine vinegar,sriracha sauce,stevia,sweet chili sauce,coarse kosher salt,italian herbs,parmesan,bread crumbs,purple onion,ranch,shredded chicken,carrots,cherry tomatoes,cumin,fresh dill,greek yogurt,hummus,long grain rice,onion powder,pita bread,turmeric,avocado oil,coconut aminos,iceberg lettuce leaves,navel orange,juice of orange,orange zest,rigatoni,baby bella mushrooms,bay leaf,black pepper,marsala,spaghetti sauce,basil leaves,mangos,seasoning mix,vegetable cooking oil,apples,basmati rice,curry powder,lite coconut milk,black cardamoms,cinnamon stick,coconut milk,curry leaves,fresh coriander,garam masala,ginger-garlic paste,green chillies,ground chipotle chilli,ground tumeric,potatoes,chicken thigh,mushroom,whole star anise,cloves,rice wine,cinnamon,maple syrup,white pepper,sesame oil,bone in chicken breast,leek,dried thyme,chili flakes,low sodium chicken stock,green peas,Salt & Pepper,fire roasted tomatoes,orange bell pepper,enchilada sauce,cream of chicken soup,milk,cream corn,green chiles,jalapeno,monterey jack cheese,shredded cheddar cheese,tortilla chips,baking powder,basil,celery salt,half n half,ice water,bone in skin on chicken thighs,fresh rosemary,kalamata olives,cherry,bouillon cubes,seasoned salt,condensed cream of celery soup,broccoli,green beans,fried onions,peas,pineapple,reduced sodium soy sauce,baby spinach,dried chickpeas,ground cinnamon,orzo pasta,white onion,ginger powder,tomato puree,ground turmeric,cayenne,plain yogurt,canola oil,naan,fresh cilantro,angel hair pasta,breadcrumbs,egg,low fat shredded mozzarella cheese,pasta sauce,shredded cheese,refried beans,green onion tops,chicken base,yellow onion,yellow bell pepper,cannellini beans,heavy whipping cream,soured cream,chicken broth,andouille sausage,okra,cooked egg noodles,frozen corn,shredded mozzarella,sweet onion,light cream cheese,green onions,lettuce,burrito size tortillas,canned great northern beans,skinless boneless chicken thighs,parsnips,potato,leeks,dijon mustard,fresh thyme,rosemary,dried sage,peppers,juice of lime,coriander,vinegar,tequila,sun dried tomatoes,oregano leaves,cucumber,chicken breast halves,cooked black beans,corn starch,extra virgin olive oil,red chilies,artichoke hearts,flat leaf parsley,penne rigate,reduced sodium chicken broth,shredded mexican cheese blend,chicken legs,ginger root,preserved lemon,harissa,chilies,avocado,fresh basil,peaches,red onions,korean marinade,cumin powder,wine vinegar,ras el hanout,cardamom powder,garlic salt,shredded mozzarella cheese,corn tortillas,guacamole,bell peppers,quinoa,cornstarch,mirin,sesame seeds,shiitake mushrooms,soba noodles,sriracha,low-salt chicken broth,Miso Soybean Paste,nori,black eyed peas,ginger paste,garlic paste,5 spice powder,nutmeg,rosemary leaves,oil,sea-salt,iceberg lettuce,strawberries,apple cider vinegar,bone-in chicken thighs,fresh ginger,grapeseed oil,peppercorns,sweetened shredded coconut,chicken bratwursts,sub rolls,root beer,white vinegar,chicken parts,corn,fresh parsley leaves,soy pulp,sprouts,green apple,mayo,non-fat greek yogurt,rotisserie chicken,prosciutto,jalapeno pepper,fresh corn,bone broth,canned tomato sauce,cooked shredded chicken breast,corn tortilla,all purpose flour,lemon zest,lemons,red chili flakes,roma tomatoes,unsalted butter,cajun seasoning,chicken thighs,bacon rashers,brandy,cream,tomato paste,tarragon,mexican cream,queso fresco,avocados,tomatillos,fresh parsley,gruyere cheese,ham,clementine juice,clementines,lime juice,fire-roasted tomatoes,reduced fat cheese,grapes,fresh sage,marsala wine,pasta shells,anchovies,poultry seasoning,red pepper flakes,spaghetti,skinless boneless chicken breast halves,grape tomatoes,shallot,white mushrooms,baby peas,sweet cream butter,ranch dressing mix,italian herb mix,sun-dried tomatoes,sweet corn,chicken bouillon granules,whipping cream,farfalle pasta,skim milk,italian seasoned bread crumbs,pecorino romano cheese,polenta,chicken sausage,vegetable stock,canned white beans,green cabbage,worcestershire sauce,sweet paprika,heavy cream,coarse salt,baby arugula,feta cheese,fire roasted canned tomatoes,green chilies,bouillon cube,pasta water,penne pasta,goat cheese,fresh mozzarella,sea salt,seasoning blend,asparagus,cavatappi pasta,crushed red pepper,cooked brown rice,pesto,orange juice,serrano pepper,spring mix,almond meal,EVOO,coriander powder,ground almond,poppy seeds,raisins,catsup,chicken pieces,dry mustard,fresh sage leaves,wonton wrappers
1096226,0,0.17 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 tablespoon,0.33 small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 tablespoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0.33 medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 ,0.33 cup,1.67 cups,0.25 cup,0.33 cup,0.33 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638248,0.5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5 tablespoons,0,0,1.0 ,0,0,0,1.0 Tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 cup,0.5 teaspoon,1.0 ,0.13 teaspoon,0.25 cup,0.5 Tablespoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5 cloves,0,0,0,0,0,0,0,0,0,1.0 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 large,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,1.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5 grams,0,0,0,0,0,12.5 milliliters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75 stalks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5 g,1.0 ,20.0 milliliters,20.0 milliliters,3.75 ml,0.25 tablespoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096021,0.31 lb,0,0,0.25 tsp,0,0,0,0,0,0.5 cups,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 clove,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5 sprigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0.75 ounces,0.5 ,0.75 small,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638038,0,0,0,0.06 teaspoon,0,0,0,0,0,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 ,0,0,0,0,0,0,0,0,0,0.5 cloves,0,0,0,1.25 ounces,0,0,0,0,0,0,0.25 medium,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 tablespoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 teaspoon,0,0,0,0,0.25 tablespoon,0.06 pound,1.0 slices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoon,0,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0 ounces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 cup,0.25 cup,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 teaspoon,0,0,0,0,0,0,0,0,0.25 teaspoon,0,0,0,0,0,0,0,0.5 ,0,0,0,0,0,0,0,0,0,0.25 clove,0,0,0,0,0,0,0,0,0,0,0.13 cup,0,0,0,0,0,0,0,0,0,0.06 teaspoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 teaspoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0 ounces,0.13 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638408,0,0,0,0.33 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 cup,0,0,0,0,0,0.33 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 cup,0,0.67 cups,0,0,0,0,0,0,0,0,0,0.67 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 cup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33 cup,0.33 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 serving,0,0,0,0,0,0,0,0,2.0 ounces,0,0,0,0,0,0.5 tablespoons,0.25 large,0,0.75 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 serving,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75 ounces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 tablespoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 ounces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17 cup,0.13 box,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638245,0.25 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 servings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25 large clove,0,0,0,0,0,0,0,0,0,0.75 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0 tablespoons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5 ounces,0.25 tablespoon,0.13 teaspoon,0.13 pound,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
